episode_id,publish_date,title,episode_url
2704,2023-08-24,How Big A Deal Is GPT-3.5 Fine-Tuning From OpenAI?,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Big-A-Deal-Is-GPT-3-5-Fine-Tuning-From-OpenAI-e2l1c28
2702,2023-08-25,Code Llama Kicks LLM for Code Battle Into Overdrive,https://podcasters.spotify.com/pod/show/nlw/episodes/Code-Llama-Kicks-LLM-for-Code-Battle-Into-Overdrive-e2l1c0a
2701,2023-08-26,The Peril and Potential of AutoGPT,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Peril-and-Potential-of-AutoGPT-e2l1bqi
2700,2023-08-27,How Will We Know When AI Becomes Conscious?,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Will-We-Know-When-AI-Becomes-Conscious-e2l1bsm
2699,2023-08-28,Was Elon's Tesla FSD Demo the ChatGPT Moment For Self-Driving Cars?,https://podcasters.spotify.com/pod/show/nlw/episodes/Was-Elons-Tesla-FSD-Demo-the-ChatGPT-Moment-For-Self-Driving-Cars-e2l1bro
2698,2023-08-29,ChatGPT Enterprise Is Here - How It Shapes the AI Competitive Landscape,https://podcasters.spotify.com/pod/show/nlw/episodes/ChatGPT-Enterprise-Is-Here---How-It-Shapes-the-AI-Competitive-Landscape-e2l1brp
2697,2023-08-30,OpenAI Is Now On A Billion Dollar Revenue Pace,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Is-Now-On-A-Billion-Dollar-Revenue-Pace-e2l1c26
2696,2023-08-31,The Geopolitics of Artificial Intelligence,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Geopolitics-of-Artificial-Intelligence-e2l1brb
2695,2023-09-01,Are Educators Ready for a ChatGPT School Year?,https://podcasters.spotify.com/pod/show/nlw/episodes/Are-Educators-Ready-for-a-ChatGPT-School-Year-e2l1c2b
2694,2023-09-02,Should AI Make Us Want A National Privacy Law?,https://podcasters.spotify.com/pod/show/nlw/episodes/Should-AI-Make-Us-Want-A-National-Privacy-Law-e2l1brm
2693,2023-09-03,Who Will Create and Capture the Most Value in AI?,https://podcasters.spotify.com/pod/show/nlw/episodes/Who-Will-Create-and-Capture-the-Most-Value-in-AI-e2l1bq1
2692,2023-09-04,Is OpenAI Secretly Training GPT-5?,https://podcasters.spotify.com/pod/show/nlw/episodes/Is-OpenAI-Secretly-Training-GPT-5-e2l1bqb
2691,2023-09-05,Study: Reinforcement Learning from AI Feedback Performs As Well As Human Feedback,https://podcasters.spotify.com/pod/show/nlw/episodes/Study-Reinforcement-Learning-from-AI-Feedback-Performs-As-Well-As-Human-Feedback-e2l1c21
2690,2023-09-06,An Open GPT-4 Level Model? Meet Falcon 180B,https://podcasters.spotify.com/pod/show/nlw/episodes/An-Open-GPT-4-Level-Model--Meet-Falcon-180B-e2l1bqv
2689,2023-09-07,Apple Spending Millions Each Day Training AI,https://podcasters.spotify.com/pod/show/nlw/episodes/Apple-Spending-Millions-Each-Day-Training-AI-e2l1c01
2687,2023-09-09,Don't Believe the Lull: AI Is Screaming Forward,https://podcasters.spotify.com/pod/show/nlw/episodes/Dont-Believe-the-Lull-AI-Is-Screaming-Forward-e2l1bvj
2688,2023-09-09,AI's 100 Most Influential (According to TIME),https://podcasters.spotify.com/pod/show/nlw/episodes/AIs-100-Most-Influential-According-to-TIME-e2l1bv4
2686,2023-09-10,How Elon Musk Became Consumed with AI Safety,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Elon-Musk-Became-Consumed-with-AI-Safety-e2l1c41
2685,2023-09-11,Meta is Working on a ChatGPT Killer,https://podcasters.spotify.com/pod/show/nlw/episodes/Meta-is-Working-on-a-ChatGPT-Killer-e2l1br2
2684,2023-09-12,Open Interpreter: How People Are Using Github's Hottest AI Project,https://podcasters.spotify.com/pod/show/nlw/episodes/Open-Interpreter-How-People-Are-Using-Githubs-Hottest-AI-Project-e2l1bu8
2683,2023-09-13,Apple's AI Strategy Revealed?,https://podcasters.spotify.com/pod/show/nlw/episodes/Apples-AI-Strategy-Revealed-e2l1br4
2682,2023-09-14,$550B In Net Worth Met In D.C. To Talk AI: Did Anything Get Done?,https://podcasters.spotify.com/pod/show/nlw/episodes/550B-In-Net-Worth-Met-In-D-C--To-Talk-AI-Did-Anything-Get-Done-e2l1c4k
2681,2023-09-15,SCOOP: Google Testing Gemini With Partners -- Launch Soon?,https://podcasters.spotify.com/pod/show/nlw/episodes/SCOOP-Google-Testing-Gemini-With-Partners----Launch-Soon-e2l1buh
2680,2023-09-16,Should OpenAI Have Been A Government Program?,https://podcasters.spotify.com/pod/show/nlw/episodes/Should-OpenAI-Have-Been-A-Government-Program-e2l1c0d
2679,2023-09-17,GPT-4 More Creative Than the Average Person According to Recent Study,https://podcasters.spotify.com/pod/show/nlw/episodes/GPT-4-More-Creative-Than-the-Average-Person-According-to-Recent-Study-e2l1c1k
2678,2023-09-18,Knowledge Workers Produce 40% Better Results When Using AI - Study,https://podcasters.spotify.com/pod/show/nlw/episodes/Knowledge-Workers-Produce-40-Better-Results-When-Using-AI---Study-e2l1bsi
2677,2023-09-19,Google Bard Gets Major Update While OpenAI Races to Multimodal,https://podcasters.spotify.com/pod/show/nlw/episodes/Google-Bard-Gets-Major-Update-While-OpenAI-Races-to-Multimodal-e2l1c47
2676,2023-09-20,Will Intel's New Chip Usher in the 'Age of the AI PC'?,https://podcasters.spotify.com/pod/show/nlw/episodes/Will-Intels-New-Chip-Usher-in-the-Age-of-the-AI-PC-e2l1c0v
2675,2023-09-21,5 Reasons DALL-E 3 in ChatGPT is a Huge Deal,https://podcasters.spotify.com/pod/show/nlw/episodes/5-Reasons-DALL-E-3-in-ChatGPT-is-a-Huge-Deal-e2l1bqg
2674,2023-09-22,Is This The First AI-Powered Operating System?,https://podcasters.spotify.com/pod/show/nlw/episodes/Is-This-The-First-AI-Powered-Operating-System-e2l1bqd
2673,2023-09-23,"6 Months After the ""6-Month Pause"" Letter, Has the AI Safety Conversation Changed?",https://podcasters.spotify.com/pod/show/nlw/episodes/6-Months-After-the-6-Month-Pause-Letter--Has-the-AI-Safety-Conversation-Changed-e2l1bte
2672,2023-09-24,Americans Are Getting Less Trustful of Artificial Intelligence,https://podcasters.spotify.com/pod/show/nlw/episodes/Americans-Are-Getting-Less-Trustful-of-Artificial-Intelligence-e2l1bpc
2671,2023-09-25,ChatGPT Can Now See and Hear,https://podcasters.spotify.com/pod/show/nlw/episodes/ChatGPT-Can-Now-See-and-Hear-e2l1btu
2670,2023-09-26,"Automated AI Translations Come to Spotify, Undermining Numerous AI Startups",https://podcasters.spotify.com/pod/show/nlw/episodes/Automated-AI-Translations-Come-to-Spotify--Undermining-Numerous-AI-Startups-e2l1bta
2669,2023-09-27,"OpenAI Raising at $90B and Trolls Everyone, Saying AGI Has Been Achieved",https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Raising-at-90B-and-Trolls-Everyone--Saying-AGI-Has-Been-Achieved-e2l1br7
2668,2023-09-28,The 5 Most Important AI Announcements from Meta Connect,https://podcasters.spotify.com/pod/show/nlw/episodes/The-5-Most-Important-AI-Announcements-from-Meta-Connect-e2l1c2n
2666,2023-09-30,Are Copyright Battles Against AI Destined to Fail?,https://podcasters.spotify.com/pod/show/nlw/episodes/Are-Copyright-Battles-Against-AI-Destined-to-Fail-e2l1bv0
2667,2023-09-30,ChatGPT Vision: 8 Ways People Are Using It Already,https://podcasters.spotify.com/pod/show/nlw/episodes/ChatGPT-Vision-8-Ways-People-Are-Using-It-Already-e2l1bpu
2665,2023-10-01,"Warriors, Doomsayers, Reformers: Understanding the Factions in AI",https://podcasters.spotify.com/pod/show/nlw/episodes/Warriors--Doomsayers--Reformers-Understanding-the-Factions-in-AI-e2l1buq
2664,2023-10-02,Mobile LLMs? The Battle to Get AI on Our Phones,https://podcasters.spotify.com/pod/show/nlw/episodes/Mobile-LLMs--The-Battle-to-Get-AI-on-Our-Phones-e2l1bu0
2663,2023-10-03,The AI Wearable Wars,https://podcasters.spotify.com/pod/show/nlw/episodes/The-AI-Wearable-Wars-e2l1c3t
2662,2023-10-04,Anthropic Raising at a $20B-$30B Valuation,https://podcasters.spotify.com/pod/show/nlw/episodes/Anthropic-Raising-at-a-20B-30B-Valuation-e2l1bq4
2661,2023-10-05,AI's Integration Phase: Canva Launches Slate of AI Features,https://podcasters.spotify.com/pod/show/nlw/episodes/AIs-Integration-Phase-Canva-Launches-Slate-of-AI-Features-e2l1bq9
2660,2023-10-06,The Epik AI Yearbook Trend Taking Over Social Media,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Epik-AI-Yearbook-Trend-Taking-Over-Social-Media-e2l1bsh
2659,2023-10-07,The End of the First Phase of Generative AI,https://podcasters.spotify.com/pod/show/nlw/episodes/The-End-of-the-First-Phase-of-Generative-AI-e2l1brl
2658,2023-10-08,What's Next in Phase Two of Generative AI?,https://podcasters.spotify.com/pod/show/nlw/episodes/Whats-Next-in-Phase-Two-of-Generative-AI-e2l1c3i
2657,2023-10-09,AI Operations and AI Engineer: The New Careers AI Is Creating,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Operations-and-AI-Engineer-The-New-Careers-AI-Is-Creating-e2l1bti
2656,2023-10-10,The Latest AutoGPT and AI Agent Developments,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Latest-AutoGPT-and-AI-Agent-Developments-e2l1bpt
2655,2023-10-11,"AI Chip Wars: Tesla Building ""Bunkerlike"" Home for Dojo Supercomputer",https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Chip-Wars-Tesla-Building-Bunkerlike-Home-for-Dojo-Supercomputer-e2l1bpg
2654,2023-10-12,"The State of AI Report: Research, Industry, Politics and Safety",https://podcasters.spotify.com/pod/show/nlw/episodes/The-State-of-AI-Report-Research--Industry--Politics-and-Safety-e2l1bqt
2653,2023-10-13,The US Wants To Block China's Access to Advanced AI Models,https://podcasters.spotify.com/pod/show/nlw/episodes/The-US-Wants-To-Block-Chinas-Access-to-Advanced-AI-Models-e2l1c23
2652,2023-10-14,Can AI Detect AI? And Other Frequently Asked Questions,https://podcasters.spotify.com/pod/show/nlw/episodes/Can-AI-Detect-AI--And-Other-Frequently-Asked-Questions-e2l1bq5
2651,2023-10-15,The 7 Use Case Categories of ChatGPT-4 Vision,https://podcasters.spotify.com/pod/show/nlw/episodes/The-7-Use-Case-Categories-of-ChatGPT-4-Vision-e2l1bpl
2650,2023-10-16,The Techno-Optimist Manifesto,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Techno-Optimist-Manifesto-e2l1c30
2649,2023-10-17,AI Agents Coming to OpenAI Dev Event?,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Agents-Coming-to-OpenAI-Dev-Event-e2l1bqu
2648,2023-10-18,China-US AI Tensions and AI Safety Summit Controversy,https://podcasters.spotify.com/pod/show/nlw/episodes/China-US-AI-Tensions-and-AI-Safety-Summit-Controversy-e2l1bth
2647,2023-10-19,Which AI Model is the Most Transparent?,https://podcasters.spotify.com/pod/show/nlw/episodes/Which-AI-Model-is-the-Most-Transparent-e2l1c05
2646,2023-10-20,OpenAI Quietly Abandoned Arrakis Model Earlier This Year,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Quietly-Abandoned-Arrakis-Model-Earlier-This-Year-e2l1brh
2645,2023-10-21,AI Leaders Call for International Panel on AI Safety,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Leaders-Call-for-International-Panel-on-AI-Safety-e2l1bq8
2644,2023-10-22,The AI Competitive Landscape One Year After ChatGPT,https://podcasters.spotify.com/pod/show/nlw/episodes/The-AI-Competitive-Landscape-One-Year-After-ChatGPT-e2l1bpi
2643,2023-10-23,Can We Have AI Progress and AI Safety at the Same Time?,https://podcasters.spotify.com/pod/show/nlw/episodes/Can-We-Have-AI-Progress-and-AI-Safety-at-the-Same-Time-e2l1c0c
2642,2023-10-24,LEAKED: First Look at Gemini Multimodal?,https://podcasters.spotify.com/pod/show/nlw/episodes/LEAKED-First-Look-at-Gemini-Multimodal-e2l1bvd
2641,2023-10-25,Midjourney vs. DALL-E-3: Can Midjourney's New Website Compete with ChatGPT Integration?,https://podcasters.spotify.com/pod/show/nlw/episodes/Midjourney-vs--DALL-E-3-Can-Midjourneys-New-Website-Compete-with-ChatGPT-Integration-e2l1bqn
2640,2023-10-26,White House AI Executive Order Coming Monday,https://podcasters.spotify.com/pod/show/nlw/episodes/White-House-AI-Executive-Order-Coming-Monday-e2l1c2k
2639,2023-10-27,OpenAI Forms Catastrophic Risk Preparedness Team,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Forms-Catastrophic-Risk-Preparedness-Team-e2l1bqj
2638,2023-10-28,Hinton and Bengio on Managing AI Risks,https://podcasters.spotify.com/pod/show/nlw/episodes/Hinton-and-Bengio-on-Managing-AI-Risks-e2l1c0r
2636,2023-10-30,Biden's AI Executive Order: Everything You Need to Know,https://podcasters.spotify.com/pod/show/nlw/episodes/Bidens-AI-Executive-Order-Everything-You-Need-to-Know-e2l1bq2
2637,2023-10-30,The State of AI Regulation in the USA,https://podcasters.spotify.com/pod/show/nlw/episodes/The-State-of-AI-Regulation-in-the-USA-e2l1bss
2635,2023-10-31,AI Proxy War: Google Invests $2B in Anthropic,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Proxy-War-Google-Invests-2B-in-Anthropic-e2l1br0
2634,2023-11-01,Apple is FINALLY Talking About AI,https://podcasters.spotify.com/pod/show/nlw/episodes/Apple-is-FINALLY-Talking-About-AI-e2l1btn
2633,2023-11-02,Judge Delivers Blow to Artists AI Copyright Lawsuit,https://podcasters.spotify.com/pod/show/nlw/episodes/Judge-Delivers-Blow-to-Artists-AI-Copyright-Lawsuit-e2l1bv9
2632,2023-11-03,"Regulatory Capture? Meta AI Chief Accuses OpenAI, Anthropic of Stoking Fears",https://podcasters.spotify.com/pod/show/nlw/episodes/Regulatory-Capture--Meta-AI-Chief-Accuses-OpenAI--Anthropic-of-Stoking-Fears-e2l1br8
2630,2023-11-04,BREAKING: Elon Announces xAI ChatGPT Competitor Grok,https://podcasters.spotify.com/pod/show/nlw/episodes/BREAKING-Elon-Announces-xAI-ChatGPT-Competitor-Grok-e2l1bnl
2631,2023-11-04,"An OpenAI Researcher on ""Techno-Humanism""",https://podcasters.spotify.com/pod/show/nlw/episodes/An-OpenAI-Researcher-on-Techno-Humanism-e2l1c0o
2629,2023-11-05,ChatGPT All Tools and What OpenAI Is Really Building,https://podcasters.spotify.com/pod/show/nlw/episodes/ChatGPT-All-Tools-and-What-OpenAI-Is-Really-Building-e2l1br1
2628,2023-11-06,The AI Stack for Content Creators (aka the AI Tools I Actually Use),https://podcasters.spotify.com/pod/show/nlw/episodes/The-AI-Stack-for-Content-Creators-aka-the-AI-Tools-I-Actually-Use-e2l1bur
2627,2023-11-07,OpenAI DevDay: Everything You Need To Know,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-DevDay-Everything-You-Need-To-Know-e2l1c4q
2626,2023-11-08,Samsung Gauss and the AI Phone Wars,https://podcasters.spotify.com/pod/show/nlw/episodes/Samsung-Gauss-and-the-AI-Phone-Wars-e2l1c06
2625,2023-11-09,"2X Bigger than GPT-4!? Amazon Is Training ""Olympus""",https://podcasters.spotify.com/pod/show/nlw/episodes/2X-Bigger-than-GPT-4---Amazon-Is-Training-Olympus-e2l1c0t
2624,2023-11-10,The Significance of OpenAI's New Data Partnerships Program,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Significance-of-OpenAIs-New-Data-Partnerships-Program-e2l1bp9
2623,2023-11-11,Humane Ai Pin: The Future of Computing or Solution in Search of a Problem?,https://podcasters.spotify.com/pod/show/nlw/episodes/Humane-Ai-Pin-The-Future-of-Computing-or-Solution-in-Search-of-a-Problem-e2l1bom
2622,2023-11-12,How Close to Agents Are GPTs?,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Close-to-Agents-Are-GPTs-e2l1bu6
2621,2023-11-13,OpenAI Is Officially Training GPT-5,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Is-Officially-Training-GPT-5-e2l1c2c
2620,2023-11-14,Which LLMs Hallucinate Least?,https://podcasters.spotify.com/pod/show/nlw/episodes/Which-LLMs-Hallucinate-Least-e2l1bv2
2619,2023-11-15,OpenAI's AGI Committee,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAIs-AGI-Committee-e2l1bpm
2618,2023-11-16,The Biggest AI Announcements from Microsoft Ignite,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Biggest-AI-Announcements-from-Microsoft-Ignite-e2l1bql
2616,2023-11-17,BREAKING: Sam Altman FIRED from OpenAI,https://podcasters.spotify.com/pod/show/nlw/episodes/BREAKING-Sam-Altman-FIRED-from-OpenAI-e2l1brc
2617,2023-11-17,Gemini Delayed: Is Google In the Innovator's Dilemma?,https://podcasters.spotify.com/pod/show/nlw/episodes/Gemini-Delayed-Is-Google-In-the-Innovators-Dilemma-e2l1c0s
2615,2023-11-18,What REALLY Happened at OpenAI?,https://podcasters.spotify.com/pod/show/nlw/episodes/What-REALLY-Happened-at-OpenAI-e2l1c1n
2614,2023-11-19,Sam Altman and Greg Brockman COMING BACK to OpenAI?!,https://podcasters.spotify.com/pod/show/nlw/episodes/Sam-Altman-and-Greg-Brockman-COMING-BACK-to-OpenAI-e2l1bpb
2613,2023-11-20,"Latest OpenAI Drama: Altman/Brockman to Microsoft, Board Hires Former Twitch CEO; Employees Rebel",https://podcasters.spotify.com/pod/show/nlw/episodes/Latest-OpenAI-Drama-AltmanBrockman-to-Microsoft--Board-Hires-Former-Twitch-CEO-Employees-Rebel-e2l1bvk
2612,2023-11-21,OpenAI Board Asked Anthropic For Merger,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAI-Board-Asked-Anthropic-For-Merger-e2l1bpq
2611,2023-11-22,IT'S OVER! Sam Altman BACK as CEO of OpenAI,https://podcasters.spotify.com/pod/show/nlw/episodes/ITS-OVER--Sam-Altman-BACK-as-CEO-of-OpenAI-e2l1bt9
2610,2023-11-23,Stability AI Releases Stunning Stable Video Diffusion Model,https://podcasters.spotify.com/pod/show/nlw/episodes/Stability-AI-Releases-Stunning-Stable-Video-Diffusion-Model-e2l1c46
2609,2023-11-24,The Winners and Losers Following the OpenAI Power Struggle,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Winners-and-Losers-Following-the-OpenAI-Power-Struggle-e2l1bsp
2608,2023-11-25,Self-Regulation vs. More Regulation: The Right Approach for AI,https://podcasters.spotify.com/pod/show/nlw/episodes/Self-Regulation-vs--More-Regulation-The-Right-Approach-for-AI-e2l1bpa
2607,2023-11-26,How Close Are We To True AI Agents?,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Close-Are-We-To-True-AI-Agents-e2l1c18
2606,2023-11-27,Q*: Was This New Advance the Reason for Sam Altman's Firing?,https://podcasters.spotify.com/pod/show/nlw/episodes/Q-Was-This-New-Advance-the-Reason-for-Sam-Altmans-Firing-e2l1bqh
2605,2023-11-28,Is Pika 1.0 AI Video's Breakout Moment?,https://podcasters.spotify.com/pod/show/nlw/episodes/Is-Pika-1-0-AI-Videos-Breakout-Moment-e2l1bqf
2604,2023-11-29,Amazon Launches Q Chatbot: Is It A Disappointment or AI On Trend?,https://podcasters.spotify.com/pod/show/nlw/episodes/Amazon-Launches-Q-Chatbot-Is-It-A-Disappointment-or-AI-On-Trend-e2l1bus
2603,2023-11-30,ChatGPT Launched 1 Year Ago Today: A Retrospective,https://podcasters.spotify.com/pod/show/nlw/episodes/ChatGPT-Launched-1-Year-Ago-Today-A-Retrospective-e2l1bpo
2602,2023-12-01,Did Google DeepMind Just Revolutionize Materials Science?,https://podcasters.spotify.com/pod/show/nlw/episodes/Did-Google-DeepMind-Just-Revolutionize-Materials-Science-e2l1brf
2601,2023-12-02,The Fight for AI's Soul Following OpenAI's Leadership Battle,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Fight-for-AIs-Soul-Following-OpenAIs-Leadership-Battle-e2l1c2v
2600,2023-12-03,Predictions for Generative AI Year 2,https://podcasters.spotify.com/pod/show/nlw/episodes/Predictions-for-Generative-AI-Year-2-e2l1bov
2599,2023-12-04,How Clashing Egos and Disagreements Shaped the AI Field,https://podcasters.spotify.com/pod/show/nlw/episodes/How-Clashing-Egos-and-Disagreements-Shaped-the-AI-Field-e2l1br3
2598,2023-12-05,"Meta, IBM Form AI Alliance to Counter OpenAI with More Open AI",https://podcasters.spotify.com/pod/show/nlw/episodes/Meta--IBM-Form-AI-Alliance-to-Counter-OpenAI-with-More-Open-AI-e2l1c1t
2597,2023-12-06,BREAKING: Google Launches Gemini,https://podcasters.spotify.com/pod/show/nlw/episodes/BREAKING-Google-Launches-Gemini-e2l1c3k
2596,2023-12-07,OpenAI's COO Says AI for Business is Overhyped. Is He Right?,https://podcasters.spotify.com/pod/show/nlw/episodes/OpenAIs-COO-Says-AI-for-Business-is-Overhyped--Is-He-Right-e2l1bp7
2595,2023-12-08,"Meta Launches Midjourney, Dall-E-3 Competitor",https://podcasters.spotify.com/pod/show/nlw/episodes/Meta-Launches-Midjourney--Dall-E-3-Competitor-e2l1c1s
2594,2023-12-09,China Drives D.C. to Be More AI Ambitious,https://podcasters.spotify.com/pod/show/nlw/episodes/China-Drives-D-C--to-Be-More-AI-Ambitious-e2l1btr
2593,2023-12-10,The Significance of Sam Altman as TIME CEO of the Year,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Significance-of-Sam-Altman-as-TIME-CEO-of-the-Year-e2l1c2m
2592,2023-12-11,RUMOR: GPT-4.5 Coming Before EOY (Maybe Even This Week?),https://podcasters.spotify.com/pod/show/nlw/episodes/RUMOR-GPT-4-5-Coming-Before-EOY-Maybe-Even-This-Week-e2l1bph
2591,2023-12-12,AI Startups Are Having More Trouble Fundraising. Here's What It Means.,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Startups-Are-Having-More-Trouble-Fundraising--Heres-What-It-Means-e2l1btv
2590,2023-12-13,Is ChatGPT Acting Lazy Because of the Holidays?,https://podcasters.spotify.com/pod/show/nlw/episodes/Is-ChatGPT-Acting-Lazy-Because-of-the-Holidays-e2l1c2d
2589,2023-12-14,"Is the GPT-4.5 ""Leak"" Real?",https://podcasters.spotify.com/pod/show/nlw/episodes/Is-the-GPT-4-5-Leak-Real-e2l1c4o
2588,2023-12-15,The Latest Developments in Superalignment,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Latest-Developments-in-Superalignment-e2l1c2p
2587,2023-12-16,Can AI Be Regulated In A Way That Preserves Freedom?,https://podcasters.spotify.com/pod/show/nlw/episodes/Can-AI-Be-Regulated-In-A-Way-That-Preserves-Freedom-e2l1c36
2586,2023-12-17,2024 Generative AI Trend: Moving Beyond Chat Interfaces,https://podcasters.spotify.com/pod/show/nlw/episodes/2024-Generative-AI-Trend-Moving-Beyond-Chat-Interfaces-e2l1boi
2585,2023-12-18,Will AI Girlfriends Destroy the Fabric of Society?,https://podcasters.spotify.com/pod/show/nlw/episodes/Will-AI-Girlfriends-Destroy-the-Fabric-of-Society-e2l1bpr
2584,2023-12-19,"The More Workers Use AI, The More They Fear for Their Jobs",https://podcasters.spotify.com/pod/show/nlw/episodes/The-More-Workers-Use-AI--The-More-They-Fear-for-Their-Jobs-e2l1c32
2583,2023-12-20,GPT-Engineer Launches App as Text-to-Code Platforms On the Rise,https://podcasters.spotify.com/pod/show/nlw/episodes/GPT-Engineer-Launches-App-as-Text-to-Code-Platforms-On-the-Rise-e2l1bpk
2581,2023-12-22,The 10 Biggest AI Events of 2023,https://podcasters.spotify.com/pod/show/nlw/episodes/The-10-Biggest-AI-Events-of-2023-e2l1c3g
2582,2023-12-22,Anthropic Raising Another $750M at $15B-$20B Valuation,https://podcasters.spotify.com/pod/show/nlw/episodes/Anthropic-Raising-Another-750M-at-15B-20B-Valuation-e2l1c1i
2580,2023-12-23,8 Predictions for AI in 2024,https://podcasters.spotify.com/pod/show/nlw/episodes/8-Predictions-for-AI-in-2024-e2l1bu3
2579,2023-12-24,Testing Suno.ai: The Viral AI Music Generator,https://podcasters.spotify.com/pod/show/nlw/episodes/Testing-Suno-ai-The-Viral-AI-Music-Generator-e2l1c0l
2578,2023-12-28,New York Times Sues OpenAI In What Could Be A Landmark Lawsuit,https://podcasters.spotify.com/pod/show/nlw/episodes/New-York-Times-Sues-OpenAI-In-What-Could-Be-A-Landmark-Lawsuit-e2l1c1d
2577,2023-12-29,How AI Will Impact Jobs in 2024,https://podcasters.spotify.com/pod/show/nlw/episodes/How-AI-Will-Impact-Jobs-in-2024-e2l1boq
2576,2024-01-02,The State of AI in 2024,https://podcasters.spotify.com/pod/show/nlw/episodes/The-State-of-AI-in-2024-e2l1c2e
2575,2024-01-03,Is AI Headed for a Trough of Disillusionment?,https://podcasters.spotify.com/pod/show/nlw/episodes/Is-AI-Headed-for-a-Trough-of-Disillusionment-e2l1boe
2574,2024-01-04,AI Researchers Put Risk of Human Extinction from AI at 5%,https://podcasters.spotify.com/pod/show/nlw/episodes/AI-Researchers-Put-Risk-of-Human-Extinction-from-AI-at-5-e2l1bs4
2573,2024-01-05,5 Predictions for the GPT Store Coming Next Week,https://podcasters.spotify.com/pod/show/nlw/episodes/5-Predictions-for-the-GPT-Store-Coming-Next-Week-e2l1bqe
2572,2024-01-06,What Roles Should Government Play in AI?,https://podcasters.spotify.com/pod/show/nlw/episodes/What-Roles-Should-Government-Play-in-AI-e2l1c5n
2571,2024-01-08,Andrej Karpathy Tries to Rebrand AI,https://podcasters.spotify.com/pod/show/nlw/episodes/Andrej-Karpathy-Tries-to-Rebrand-AI-e2l1c35
2570,2024-01-10,Duolingo Replaces 10% of Contractors With AI,https://podcasters.spotify.com/pod/show/nlw/episodes/Duolingo-Replaces-10-of-Contractors-With-AI-e2l1c0p
2569,2024-01-11,The GPT Store is LIVE! (But Does Anyone Care?),https://podcasters.spotify.com/pod/show/nlw/episodes/The-GPT-Store-is-LIVE--But-Does-Anyone-Care-e2l1c1v
2568,2024-01-12,What an OpenAI AMA Tells Us About the Future of GPTs and the GPT Store,https://podcasters.spotify.com/pod/show/nlw/episodes/What-an-OpenAI-AMA-Tells-Us-About-the-Future-of-GPTs-and-the-GPT-Store-e2l1bq6
2566,2024-01-13,The Things We Know About AI So Far,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Things-We-Know-About-AI-So-Far-e2l1c1q
2567,2024-01-13,The AI Assistant and Agent Battle Heats Up,https://podcasters.spotify.com/pod/show/nlw/episodes/The-AI-Assistant-and-Agent-Battle-Heats-Up-e2l1bsq
2565,2024-01-14,The Four Wars of the AI Stack: The Battles Shaping the Development of AI,https://podcasters.spotify.com/pod/show/nlw/episodes/The-Four-Wars-of-the-AI-Stack-The-Battles-Shaping-the-Development-of-AI-e2l1c16
2564,2024-01-16,60% of US Jobs Could Be Impacted by AI,https://podcasters.spotify.com/pod/show/nlw/episodes/60-of-US-Jobs-Could-Be-Impacted-by-AI-e2l1btb
2563,2024-01-17,"Altman Says AGI Soon, But Will Change the World Less Than We Think",https://podcasters.spotify.com/pod/show/nlw/episodes/Altman-Says-AGI-Soon--But-Will-Change-the-World-Less-Than-We-Think-e2l1bpv
2561,2024-01-19,Mark Zuckerberg Wants to Make Open Source AGI,https://podcasters.spotify.com/pod/show/nlw/episodes/Mark-Zuckerberg-Wants-to-Make-Open-Source-AGI-e2l1c1u
2562,2024-01-19,Google's AlphaGeometry Breakthrough,https://podcasters.spotify.com/pod/show/nlw/episodes/Googles-AlphaGeometry-Breakthrough-e2l1btp
2560,2024-01-20,An Optimistic Take on AI and Inequality,https://podcasters.spotify.com/pod/show/nlw/episodes/An-Optimistic-Take-on-AI-and-Inequality-e2l1bvq
